transaction_id,flight_id,transaction_time,scheduled_departure_time,departure_delay_minutes,is_international,destination_region,traveler_type,income_segment,product_category,product_name,unit_price_usd,quantity,total_amount_usd
829,409,2025-09-18 09:22:00,2025-09-18 11:00:00,58,True,Europe,Leisure,High,Watch,Serpenti Watch,14500,1,14500
534,267,2025-09-11 18:29:00,2025-09-11 19:00:00,1,True,Europe,Leisure,Ultra High,Jewelry,Serpenti Ring,6800,1,6800
405,206,2025-09-21 12:49:00,2025-09-21 15:00:00,23,True,Europe,Leisure,High,Watch,Serpenti Watch,14500,1,14500
838,413,2025-09-26 10:23:00,2025-09-26 12:00:00,26,True,Domestic,Business,High,Watch,Octo Finissimo,12800,1,12800
513,254,2025-09-30 09:06:00,2025-09-30 12:00:00,90,False,Middle East,Leisure,Ultra High,Leather,Bulgari Tote,1800,1,1800
645,318,2025-09-13 13:45:00,2025-09-13 16:00:00,99,False,Asia,Business,Ultra High,Leather,Bulgari Tote,1800,2,3600
233,118,2025-09-26 16:57:00,2025-09-26 18:00:00,106,False,Middle East,Leisure,High,Leather,Serpenti Forever Bag,2100,1,2100
524,261,2025-09-02 17:23:00,2025-09-02 20:00:00,41,True,Asia,Luxury Shopper,High,Jewelry,Divas’ Dream Earrings,7400,1,7400
346,175,2025-09-17 17:25:00,2025-09-17 19:00:00,53,True,Asia,Leisure,High,Jewelry,B.Zero1 Necklace,5200,1,5200
46,21,2025-09-24 15:52:00,2025-09-24 18:00:00,76,True,Domestic,Business,High,Leather,Bulgari Tote,1800,2,3600
546,272,2025-09-05 06:17:00,2025-09-05 08:00:00,24,True,Europe,Leisure,Ultra High,Jewelry,Divas’ Dream Earrings,7400,1,7400
945,469,2025-09-17 21:00:00,2025-09-17 22:00:00,31,False,Asia,Business,Ultra High,Jewelry,B.Zero1 Necklace,5200,1,5200
78,38,2025-09-29 19:38:00,2025-09-29 22:00:00,59,True,Europe,Leisure,Ultra High,Fragrance,Le Gemme Tygar,260,1,260
730,360,2025-09-17 10:22:00,2025-09-17 12:00:00,115,True,Europe,Business,High,Leather,Serpenti Forever Bag,2100,2,4200
813,402,2025-09-15 13:37:00,2025-09-15 15:00:00,53,True,Asia,Leisure,High,Leather,Bulgari Tote,1800,1,1800
923,456,2025-09-07 16:10:00,2025-09-07 19:00:00,51,False,Asia,Business,High,Jewelry,Divas’ Dream Earrings,7400,1,7400
73,36,2025-09-20 13:14:00,2025-09-20 16:00:00,16,False,Domestic,Business,High,Fragrance,Omnia Crystalline,180,2,360
794,392,2025-09-14 11:20:00,2025-09-14 13:00:00,33,True,Europe,Business,Ultra High,Jewelry,Divas’ Dream Earrings,7400,1,7400
249,127,2025-09-22 17:22:00,2025-09-22 20:00:00,1,True,Europe,Business,High,Leather,Bulgari Tote,1800,2,3600
47,21,2025-09-24 17:11:00,2025-09-24 18:00:00,76,True,Domestic,Luxury Shopper,Ultra High,Watch,Serpenti Watch,14500,1,14500
121,61,2025-09-10 14:26:00,2025-09-10 15:00:00,81,True,Domestic,Luxury Shopper,High,Watch,Octo Finissimo,12800,1,12800
214,107,2025-09-26 09:29:00,2025-09-26 12:00:00,54,True,Europe,Leisure,Ultra High,Fragrance,Le Gemme Tygar,260,1,260
239,122,2025-09-11 09:02:00,2025-09-11 11:00:00,105,True,Domestic,Leisure,High,Leather,Serpenti Forever Bag,2100,1,2100
